Session Id,Participant Id,Full Name,UserAgent,UTC Event Timestamp,Action,Role
c2797907-2fe5-481f-b681-88d4eb6ed329,Person95@fake.email.uk,Person95 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:58:00 AM,Left,Attendee
5c8d4654-e03b-49a1-b148-29db99321f43,Person96@fake.email.uk,Person96 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 10:56:00 AM,Joined,Attendee
383bc15f-a9cc-485f-bd33-4bcc217e8001,Person96@fake.email.uk,Person96 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:25:00 AM,Joined,Attendee
5c8d4654-e03b-49a1-b148-29db99321f43,Person96@fake.email.uk,Person96 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 10:56:00 AM,Left,Attendee
383bc15f-a9cc-485f-bd33-4bcc217e8001,Person96@fake.email.uk,Person96 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:37:00 AM,Left,Attendee
5d136a49-0011-4803-b11e-ec2df8afea9e,Person97@fake.email.uk,Person97 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:00:00 AM,Joined,Attendee
5d136a49-0011-4803-b11e-ec2df8afea9e,Person97@fake.email.uk,Person97 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:57:00 AM,Left,Attendee
aee8e147-9488-443b-a0a0-74374e822c7d,Person98@fake.email.uk,Person98 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:00:00 AM,Joined,Attendee
2fe8040d-ca8c-4864-aa1c-e1fb3b030b8e,Person98@fake.email.uk,Person98 Person,Mozilla/5.0,03/02/2023 11:00:00 AM,Joined,Attendee
02e3630a-c0e9-4f44-b3ad-6d4761173720,Person98@fake.email.uk,Person98 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:05:00 AM,Joined,Attendee
aee8e147-9488-443b-a0a0-74374e822c7d,Person98@fake.email.uk,Person98 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 01:00:00 PM,Left,Attendee
02e3630a-c0e9-4f44-b3ad-6d4761173720,Person98@fake.email.uk,Person98 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:58:00 AM,Left,Attendee
667b280f-b03f-4c2f-9b93-064a7306a3b7,Person99@fake.email.uk,Person99 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 10:59:00 AM,Joined,Attendee
667b280f-b03f-4c2f-9b93-064a7306a3b7,Person99@fake.email.uk,Person99 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:36:00 AM,Left,Attendee
354e1cb1-0f35-41a6-8654-de6f0b649e6a,Person100@fake.email.uk,Person100 Person,TeamSpaceApp/4.20.1 (iPhone; iOS 16.0.3; Scale/3.00);SignalR.Client.iOS/2.0.0.0 (iPhone 16.0.3),03/02/2023 11:03:00 AM,Joined,Attendee
c734e35b-39e3-4a0a-a109-5554f38de619,Person100@fake.email.uk,Person100 Person,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML; like Gecko) Mobile/15E148,03/02/2023 11:03:00 AM,Joined,Attendee
354e1cb1-0f35-41a6-8654-de6f0b649e6a,Person100@fake.email.uk,Person100 Person,TeamSpaceApp/4.20.1 (iPhone; iOS 16.0.3; Scale/3.00);SignalR.Client.iOS/2.0.0.0 (iPhone 16.0.3),03/02/2023 12:05:00 PM,Left,Attendee
c734e35b-39e3-4a0a-a109-5554f38de619,Person100@fake.email.uk,Person100 Person,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML; like Gecko) Mobile/15E148,03/02/2023 12:04:00 PM,Left,Attendee
75a5abaf-0690-4d2e-bf3c-ba70eee5d08e,Person101@fake.email.uk,Person101 Person,Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML; like Gecko) Mobile/15E148,03/02/2023 11:16:00 AM,Joined,Attendee
75a5abaf-0690-4d2e-bf3c-ba70eee5d08e,Person101@fake.email.uk,Person101 Person,Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML; like Gecko) Mobile/15E148,03/02/2023 11:23:00 AM,Left,Attendee
04fb9025-7f68-405f-87a1-04892a8630c0,Person102@fake.email.uk,Person102 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.5.00.28361 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:04:00 AM,Joined,Attendee
04fb9025-7f68-405f-87a1-04892a8630c0,Person102@fake.email.uk,Person102 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.5.00.28361 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:51:00 AM,Left,Attendee
e599d255-62f5-4d0a-ad09-d5bf878ed6bf,Person103@fake.email.uk,Person103 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,02/20/2023 11:40:12 AM,Joined,Attendee
0efbff49-44e1-449c-b400-7e320592ac40,Person103@fake.email.uk,Person103 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 10:57:00 AM,Joined,Attendee
e599d255-62f5-4d0a-ad09-d5bf878ed6bf,Person103@fake.email.uk,Person103 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,02/20/2023 11:40:22 AM,Left,Attendee
0efbff49-44e1-449c-b400-7e320592ac40,Person103@fake.email.uk,Person103 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:58:00 AM,Left,Attendee
2051ee1c-cb95-45d7-9603-00f1000ab9c8,Person104@fake.email.uk,Person104 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 10:59:00 AM,Joined,Attendee
2051ee1c-cb95-45d7-9603-00f1000ab9c8,Person104@fake.email.uk,Person104 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:42:00 AM,Left,Attendee
df7f6419-1337-4226-ad93-782f204826c6,Person105@fake.email.uk,Person105 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:00:00 AM,Joined,Attendee
df7f6419-1337-4226-ad93-782f204826c6,Person105@fake.email.uk,Person105 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:58:00 AM,Left,Attendee
4f451391-fffe-4b4b-8766-72dd3cf8baa5,Person106@fake.email.uk,Person106 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 10:58:00 AM,Joined,Attendee
4f451391-fffe-4b4b-8766-72dd3cf8baa5,Person106@fake.email.uk,Person106 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:17:00 AM,Left,Attendee
b07ed356-52d4-4786-9975-83702a1f474b,Person107@fake.email.uk,Person107 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,02/21/2023 05:05:28 PM,Joined,Attendee
c488750d-7cc6-44c2-9619-b760ba414f91,Person107@fake.email.uk,Person107 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:00:00 AM,Joined,Attendee
b07ed356-52d4-4786-9975-83702a1f474b,Person107@fake.email.uk,Person107 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,02/21/2023 05:05:32 PM,Left,Attendee
c488750d-7cc6-44c2-9619-b760ba414f91,Person107@fake.email.uk,Person107 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:57:00 AM,Left,Attendee
66bc511d-b6ff-468b-8545-6a43e0da2557,Person108@fake.email.uk,Person108 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:34:00 AM,Joined,Attendee
66bc511d-b6ff-468b-8545-6a43e0da2557,Person108@fake.email.uk,Person108 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:39:00 AM,Left,Attendee
fb83da28-3866-4b5c-b3c6-bd02a0f256b5,Person109@fake.email.uk,Person109 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,02/28/2023 02:05:58 PM,Joined,Attendee
9b3b8aa7-e7f3-4d1c-b35d-f04b5889793d,Person109@fake.email.uk,Person109 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:03:00 AM,Joined,Attendee
fb83da28-3866-4b5c-b3c6-bd02a0f256b5,Person109@fake.email.uk,Person109 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,02/28/2023 02:06:03 PM,Left,Attendee
9b3b8aa7-e7f3-4d1c-b35d-f04b5889793d,Person109@fake.email.uk,Person109 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:30:00 AM,Left,Attendee
69d87ff2-6d9e-4353-a8a4-72fe38f0cc97,Person110@fake.email.uk,Person110 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:19:00 AM,Joined,Attendee
69d87ff2-6d9e-4353-a8a4-72fe38f0cc97,Person110@fake.email.uk,Person110 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:58:00 AM,Left,Attendee
6d7e6b57-9b1e-4e20-be9f-ab1c12e002c5,Person111@fake.email.uk,Person111 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,02/28/2023 04:54:59 PM,Joined,Attendee
6d7e6b57-9b1e-4e20-be9f-ab1c12e002c5,Person111@fake.email.uk,Person111 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,02/28/2023 04:54:59 PM,Left,Attendee
0cfe44f7-b3ec-448c-b355-5feff61fe447,Person112@fake.email.uk,Person112 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,02/21/2023 04:40:34 PM,Joined,Attendee
13adf2eb-ca5c-4773-bcd3-2723551dd6e2,Person112@fake.email.uk,Person112 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:00:00 AM,Joined,Attendee
0cfe44f7-b3ec-448c-b355-5feff61fe447,Person112@fake.email.uk,Person112 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,02/21/2023 04:40:42 PM,Left,Attendee
13adf2eb-ca5c-4773-bcd3-2723551dd6e2,Person112@fake.email.uk,Person112 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:57:00 AM,Left,Attendee
835f6002-b52f-468c-8c10-e2b8db872347,Person113@fake.email.uk,Person113 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,02/23/2023 09:30:05 AM,Joined,Attendee
a45ef13c-be57-44ed-ab4f-6daa581260bd,Person113@fake.email.uk,Person113 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 10:52:00 AM,Joined,Attendee
d6d4a031-ffe2-4cbd-9b18-b01fdcae7f5f,Person113@fake.email.uk,Person113 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.57,03/02/2023 11:18:00 AM,Joined,Attendee
f638551d-2e08-41f1-89f9-91927f487609,Person113@fake.email.uk,Person113 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:30:00 AM,Joined,Attendee
835f6002-b52f-468c-8c10-e2b8db872347,Person113@fake.email.uk,Person113 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,02/23/2023 09:36:40 AM,Left,Attendee
a45ef13c-be57-44ed-ab4f-6daa581260bd,Person113@fake.email.uk,Person113 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:18:00 AM,Left,Attendee
d6d4a031-ffe2-4cbd-9b18-b01fdcae7f5f,Person113@fake.email.uk,Person113 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.57,03/02/2023 11:30:00 AM,Left,Attendee
f638551d-2e08-41f1-89f9-91927f487609,Person113@fake.email.uk,Person113 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:46:00 AM,Left,Attendee
2878ac96-c820-41f5-b627-d3b7f078252f,Person114@fake.email.uk,Person114 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:03:00 AM,Joined,Attendee
2878ac96-c820-41f5-b627-d3b7f078252f,Person114@fake.email.uk,Person114 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:28:00 AM,Left,Attendee
c8f0a01d-972b-4128-8a53-bc3fc5b6974a,Person115@fake.email.uk,Person115 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 09:14:00 AM,Joined,Attendee
8a358f1a-55f2-44e7-994b-46765a6a061c,Person115@fake.email.uk,Person115 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:15:00 AM,Joined,Attendee
c8f0a01d-972b-4128-8a53-bc3fc5b6974a,Person115@fake.email.uk,Person115 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 09:14:00 AM,Left,Attendee
8a358f1a-55f2-44e7-994b-46765a6a061c,Person115@fake.email.uk,Person115 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:31:00 AM,Left,Attendee
a731225b-cc6d-4c10-b988-f87029dec255,Person116@fake.email.uk,Person116 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,02/20/2023 03:05:55 PM,Joined,Attendee
841a9593-7868-4a6f-a046-f7b96f539a4e,Person116@fake.email.uk,Person116 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,02/20/2023 03:06:03 PM,Joined,Attendee
a731225b-cc6d-4c10-b988-f87029dec255,Person116@fake.email.uk,Person116 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,02/20/2023 03:05:58 PM,Left,Attendee
841a9593-7868-4a6f-a046-f7b96f539a4e,Person116@fake.email.uk,Person116 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,02/20/2023 03:06:04 PM,Left,Attendee
2cb46522-cc1e-417e-9fa6-2379755276d8,Person117@fake.email.uk,Person117 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:00:00 AM,Joined,Attendee
2cb46522-cc1e-417e-9fa6-2379755276d8,Person117@fake.email.uk,Person117 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:50:00 AM,Left,Attendee
eb3b08b1-afd2-48ad-a46b-554b99b13ed3,Person118@fake.email.uk,Person118 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.5.00.31168 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,02/21/2023 09:47:01 AM,Joined,Attendee
f86a4aa4-0f9e-4dce-8b5c-74bf04babd51,Person118@fake.email.uk,Person118 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.5.00.31168 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,02/21/2023 09:47:10 AM,Joined,Attendee
eb3b08b1-afd2-48ad-a46b-554b99b13ed3,Person118@fake.email.uk,Person118 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.5.00.31168 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,02/21/2023 09:47:02 AM,Left,Attendee
f86a4aa4-0f9e-4dce-8b5c-74bf04babd51,Person118@fake.email.uk,Person118 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.5.00.31168 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,02/21/2023 09:47:12 AM,Left,Attendee
13cf2bc7-fd10-45e0-8223-eb7df60a3a77,Person119@fake.email.uk,Person119 Person,Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 09:26:00 AM,Joined,Attendee
7fd56f61-32a3-4b70-b28c-df70d0755f00,Person119@fake.email.uk,Person119 Person,Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:02:00 AM,Joined,Attendee
13cf2bc7-fd10-45e0-8223-eb7df60a3a77,Person119@fake.email.uk,Person119 Person,Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 09:26:00 AM,Left,Attendee
7fd56f61-32a3-4b70-b28c-df70d0755f00,Person119@fake.email.uk,Person119 Person,Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:58:00 AM,Left,Attendee
7d429a41-9781-48a3-9f66-8b36fb0b2052,Person120@fake.email.uk,Person120 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/01/2023 08:45:00 AM,Joined,Attendee
7d429a41-9781-48a3-9f66-8b36fb0b2052,Person120@fake.email.uk,Person120 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/01/2023 10:21:00 AM,Left,Attendee
ef736343-7ff7-49ed-afbe-65da5ed14f69,Person121@fake.email.uk,Person121 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:03:00 AM,Joined,Attendee
ef736343-7ff7-49ed-afbe-65da5ed14f69,Person121@fake.email.uk,Person121 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 11:13:00 AM,Left,Attendee
269dd0cc-2690-401c-b625-e8cee3564adf,Person122@fake.email.uk,Person122 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 09:30:00 AM,Joined,Attendee
55b517ad-97b5-48a1-b550-5880292fc39f,Person122@fake.email.uk,Person122 Person,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Teams/1.6.00.1381 Chrome/96.0.4664.174 Electron/16.2.8 Safari/537.36,03/02/2023 10:59:00 AM,Joined,Attendee
